customer_id,first_name,last_name,city,state,zip,OrderNumber,Channel,CurrencyCode,SalesTeamID,Product_id,Order Quantity,Discount Applied,Unit Cost,Unit Price,Transaction Date
26,Natalie,Foster,San Francisco,California,94172,SO - 0001689,Direct/Organic,USD,13,41,2,0.05,728.49,877.7,2022-07-21
26,Natalie,Foster,San Francisco,California,94172,SO - 0005186,Referral,USD,3,4,5,0.075,3919.23,6123.8,2024-03-02
26,Natalie,Foster,San Francisco,California,94172,SO - 0005293,Direct/Organic,USD,22,8,5,0.1,540.29,1125.6,2023-08-10
26,Natalie,Foster,San Francisco,California,94172,SO - 0006061,Referral,USD,26,41,3,0.15,2768.98,3845.8,2023-09-13
26,Natalie,Foster,San Francisco,California,94172,SO - 0006606,Marketing - Field Event,USD,15,6,7,0.075,823.3,1715.2,2023-11-15
26,Natalie,Foster,San Francisco,California,94172,SO - 0006912,Referral,USD,12,18,2,0.15,3359.92,3999.9,2024-03-05
27,Hannah,Collins,Page,West Virginia,25152,SO - 000654,Referral,USD,18,5,7,0.1,515.43,1051.9,2022-05-17
27,Hannah,Collins,Page,West Virginia,25152,SO - 000663,Referral,USD,17,20,1,0.15,592.62,971.5,2022-05-17
27,Hannah,Collins,Page,West Virginia,25152,SO - 0002167,Referral,USD,5,8,1,0.075,116.31,207.7,2023-02-28
27,Hannah,Collins,Page,West Virginia,25152,SO - 0002871,Direct/Organic,USD,27,13,1,0.1,806.35,971.5,2023-05-30
27,Hannah,Collins,Page,West Virginia,25152,SO - 0003747,Partner,USD,16,21,1,0.4,783.23,1118.9,2023-03-19
27,Hannah,Collins,Page,West Virginia,25152,SO - 0004460,Direct/Organic,USD,6,23,1,0.075,4152.46,5688.3,2023-02-19
27,Hannah,Collins,Page,West Virginia,25152,SO - 0006628,Direct/Organic,USD,1,31,5,0.1,727.22,1085.4,2024-01-15
27,Hannah,Collins,Page,West Virginia,25152,SO - 0007822,Direct/Organic,USD,13,43,2,0.2,183.31,241.2,2024-01-20
27,Hannah,Collins,Page,West Virginia,25152,SO - 0007920,Referral,USD,21,45,1,0.1,1640.16,2412.0,2023-10-21
27,Hannah,Collins,Page,West Virginia,25152,SO - 0008089,Marketing - Field Event,USD,14,35,5,0.2,2792.76,3825.7,2024-02-23
28,Emily,Adams,Burbank,California,91502,SO - 000151,Direct/Organic,USD,4,44,3,0.075,1822.4,2278.0,2022-06-14
28,Emily,Adams,Burbank,California,91502,SO - 000208,Referral,USD,2,39,5,0.1,135.01,207.7,2023-01-19
28,Emily,Adams,Burbank,California,91502,SO - 0001173,Referral,USD,21,3,4,0.1,1793.39,2525.9,2022-04-18
28,Emily,Adams,Burbank,California,91502,SO - 0001332,Direct/Organic,USD,5,30,4,0.05,1559.76,1949.7,2023-04-28
28,Emily,Adams,Burbank,California,91502,SO - 0002359,Direct/Organic,USD,25,9,4,0.3,1881.56,2726.9,2023-03-24
28,Emily,Adams,Burbank,California,91502,SO - 0003932,Marketing - Field Event,USD,21,13,7,0.075,1685.39,3919.5,2023-09-27
29,Richard,Anderson,Newport Beach,California,92663,SO - 000511,Referral,USD,8,13,1,0.05,3331.58,3919.5,2023-03-07
29,Richard,Anderson,Newport Beach,California,92663,SO - 0001791,Referral,USD,20,40,7,0.075,2038.14,3919.5,2023-03-09
29,Richard,Anderson,Newport Beach,California,92663,SO - 0003861,Partner,USD,16,30,7,0.05,557.51,1051.9,2023-09-24
29,Richard,Anderson,Newport Beach,California,92663,SO - 0004774,Partner,USD,28,29,3,0.15,526.96,958.1,2023-09-20
29,Richard,Anderson,Newport Beach,California,92663,SO - 0005032,Direct/Organic,USD,20,19,4,0.075,1068.65,1943.0,2023-09-09
29,Richard,Anderson,Newport Beach,California,92663,SO - 0006556,Marketing - Paid,USD,8,12,8,0.05,418.08,871.0,2023-06-15
29,Richard,Anderson,Newport Beach,California,92663,SO - 0007086,Referral,USD,17,47,8,0.3,1219.4,2345.0,2023-06-17
29,Richard,Anderson,Newport Beach,California,92663,SO - 0007472,Marketing - Field Event,USD,10,13,8,0.1,1444.92,1762.1,2024-01-28
30,Brittany,Anderson,Irvine,California,92618,SO - 000364,Direct/Organic,USD,1,30,2,0.05,1153.47,1802.3,2022-02-15
30,Brittany,Anderson,Irvine,California,92618,SO - 000909,Marketing - Field Event,USD,3,10,7,0.075,1171.63,1748.7,2022-03-20
30,Brittany,Anderson,Irvine,California,92618,SO - 000947,Direct/Organic,USD,6,6,7,0.4,988.18,2298.1,2022-08-17
30,Brittany,Anderson,Irvine,California,92618,SO - 0001070,Referral,USD,18,44,2,0.4,2910.35,3932.9,2023-03-31
30,Brittany,Anderson,Irvine,California,92618,SO - 0001824,Direct/Organic,USD,10,27,4,0.075,691.31,1031.8,2023-04-11
30,Brittany,Anderson,Irvine,California,92618,SO - 0002452,Marketing - Paid,USD,21,11,8,0.075,871.87,1132.3,2023-04-05
30,Brittany,Anderson,Irvine,California,92618,SO - 0002483,Partner,USD,28,15,4,0.075,502.5,837.5,2023-04-11
30,Brittany,Anderson,Irvine,California,92618,SO - 0003090,Referral,USD,7,33,3,0.15,716.36,1085.4,2023-06-21
30,Brittany,Anderson,Irvine,California,92618,SO - 0005724,Direct/Organic,USD,25,30,5,0.1,386.12,757.1,2024-03-17
30,Brittany,Anderson,Irvine,California,92618,SO - 0006423,Marketing - Field Event,USD,13,44,1,0.075,1789.03,2264.6,2024-01-04
31,Emily,Nelson,Houston,Texas,77287,SO - 000538,Partner,USD,18,1,7,0.075,185.72,241.2,2023-04-03
31,Emily,Nelson,Houston,Texas,77287,SO - 000747,Partner,USD,7,4,2,0.15,2013.08,2425.4,2023-01-30
31,Emily,Nelson,Houston,Texas,77287,SO - 0001240,Direct/Organic,USD,8,43,7,0.075,1757.75,3906.1,2023-01-26
31,Emily,Nelson,Houston,Texas,77287,SO - 0003275,Direct/Organic,USD,6,23,3,0.3,499.15,998.3,2023-06-14
31,Emily,Nelson,Houston,Texas,77287,SO - 0003975,Referral,USD,2,1,5,0.05,98.49,234.5,2023-10-08
31,Emily,Nelson,Houston,Texas,77287,SO - 0004292,Referral,USD,21,31,2,0.2,1973.15,3946.3,2023-11-18
31,Emily,Nelson,Houston,Texas,77287,SO - 0004953,Referral,USD,14,38,7,0.1,458.28,1145.7,2024-02-04
31,Emily,Nelson,Houston,Texas,77287,SO - 0005473,Partner,USD,13,21,1,0.05,166.43,241.2,2024-02-14
31,Emily,Nelson,Houston,Texas,77287,SO - 0005843,Partner,USD,21,44,5,0.15,1041.18,2479.0,2023-12-13
31,Emily,Nelson,Houston,Texas,77287,SO - 0007735,Partner,USD,3,32,8,0.05,656.6,938.0,2024-03-01
32,Nathan,Walker,Larslan,Montana,59244,SO - 000566,Direct/Organic,USD,12,12,8,0.075,898.47,1996.6,2023-05-01
32,Nathan,Walker,Larslan,Montana,59244,SO - 0001423,Direct/Organic,USD,1,9,3,0.05,563.81,1025.1,2022-06-19
32,Nathan,Walker,Larslan,Montana,59244,SO - 0001662,Direct/Organic,USD,9,11,5,0.4,115.78,241.2,2022-04-20
32,Nathan,Walker,Larslan,Montana,59244,SO - 0002007,Direct/Organic,USD,13,27,7,0.05,2379.84,3966.4,2023-08-09
32,Nathan,Walker,Larslan,Montana,59244,SO - 0002055,Referral,USD,20,17,2,0.1,960.58,1185.9,2023-12-10
32,Nathan,Walker,Larslan,Montana,59244,SO - 0002093,Referral,USD,13,35,1,0.15,3323.74,6391.8,2023-02-23
32,Nathan,Walker,Larslan,Montana,59244,SO - 0002473,Marketing - Field Event,USD,10,45,3,0.05,1918.88,2398.6,2023-03-14
32,Nathan,Walker,Larslan,Montana,59244,SO - 0003786,Referral,USD,11,33,8,0.05,1090.76,2479.0,2023-09-16
32,Nathan,Walker,Larslan,Montana,59244,SO - 0004026,Referral,USD,21,5,5,0.05,807.02,1105.5,2023-08-17
32,Nathan,Walker,Larslan,Montana,59244,SO - 0004096,Referral,USD,12,31,2,0.075,3048.77,6351.6,2023-10-22
32,Nathan,Walker,Larslan,Montana,59244,SO - 0004602,Partner,USD,16,41,2,0.05,1417.99,2726.9,2023-12-26
32,Nathan,Walker,Larslan,Montana,59244,SO - 0005750,Partner,USD,21,25,7,0.075,624.57,1058.6,2024-02-12
32,Nathan,Walker,Larslan,Montana,59244,SO - 0006746,Referral,USD,13,40,6,0.075,3837.69,6291.3,2024-02-13
33,Samuel,Martinez,Butler,Oklahoma,73625,SO - 0002135,Partner,USD,3,9,5,0.05,1454.97,2385.2,2023-02-28
33,Samuel,Martinez,Butler,Oklahoma,73625,SO - 0006833,Referral,USD,5,34,7,0.075,2142.66,2613.0,2023-06-16
33,Samuel,Martinez,Butler,Oklahoma,73625,SO - 0006834,Marketing - Field Event,USD,16,38,4,0.05,2431.3,3859.2,2023-06-16
33,Samuel,Martinez,Butler,Oklahoma,73625,SO - 0007522,Direct/Organic,USD,11,15,7,0.075,763.13,1139.0,2024-02-07
33,Samuel,Martinez,Butler,Oklahoma,73625,SO - 0008084,Direct/Organic,USD,22,22,4,0.15,2930.18,3959.7,2024-02-21
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 000132,Partner,USD,13,14,7,0.2,4186.7,5735.2,2022-04-14
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 000667,Direct/Organic,USD,25,9,5,0.05,461.3,904.5,2022-06-16
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0002907,Partner,USD,19,4,5,0.3,2912.62,3832.4,2023-06-26
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0003989,Referral,USD,12,11,4,0.075,1331.02,3169.1,2023-02-17
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0004655,Referral,USD,12,24,5,0.05,625.31,1025.1,2024-01-02
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0005514,Referral,USD,21,40,6,0.2,3104.24,3832.4,2024-02-11
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0006558,Referral,USD,23,8,6,0.05,781.29,1132.3,2023-06-15
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0006671,Marketing - Field Event,USD,7,47,4,0.05,458.28,1145.7,2024-02-03
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0007591,Direct/Organic,USD,23,21,4,0.3,3619.81,5246.1,2024-02-19
34,Nicole,Thompson,Souris,North Dakota,58783,SO - 0008069,Referral,USD,28,40,8,0.4,5139.5,6505.7,2024-02-19
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 000143,Marketing - Field Event,USD,25,34,1,0.2,1446.8,2452.2,2022-05-15
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 000344,Partner,USD,27,39,2,0.05,660.62,1139.0,2023-06-04
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 000367,Direct/Organic,USD,9,15,7,0.2,2095.09,3953.0,2022-02-15
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0002438,Marketing - Field Event,USD,14,45,8,0.05,684.61,877.7,2023-04-05
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0004187,Marketing - Field Event,USD,3,46,8,0.05,668.79,1078.7,2023-11-02
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0004869,Direct/Organic,USD,8,42,6,0.05,566.02,884.4,2024-01-28
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0004994,Marketing - Field Event,USD,24,43,4,0.05,4708.22,6539.2,2023-06-09
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0005047,Partner,USD,24,18,6,0.3,4557.34,5996.5,2023-10-10
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0005903,Marketing - Paid,USD,10,34,5,0.075,1236.15,2472.3,2024-02-12
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0006434,Direct/Organic,USD,16,7,7,0.075,3110.14,5654.8,2024-01-04
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0006456,Partner,USD,2,45,7,0.075,2383.46,3611.3,2024-01-13
35,Brian,Nelson,Robeson,Pennsylvania,19524,SO - 0007309,Direct/Organic,USD,16,26,5,0.1,629.4,1031.8,2024-02-18
36,William,Cox,Minneapolis,Minnesota,55444,SO - 000429,Referral,USD,21,24,8,0.05,891.3,1681.7,2022-10-16
36,William,Cox,Minneapolis,Minnesota,55444,SO - 0002378,Partner,USD,1,41,7,0.1,2202.42,3932.9,2023-03-24
36,William,Cox,Minneapolis,Minnesota,55444,SO - 0002450,Referral,USD,18,38,4,0.1,664.37,991.6,2023-04-05
36,William,Cox,Minneapolis,Minnesota,55444,SO - 0003067,Referral,USD,18,21,6,0.1,467.33,1038.5,2023-06-21
37,Theodore,Henderson,Birmingham,Alabama,35260,SO - 000410,Referral,USD,15,2,8,0.075,2340.18,3966.4,2022-08-15
37,Theodore,Henderson,Birmingham,Alabama,35260,SO - 000796,Direct/Organic,USD,25,46,7,0.4,3802.92,6338.2,2023-03-20
37,Theodore,Henderson,Birmingham,Alabama,35260,SO - 000866,Marketing - Field Event,USD,8,42,6,0.075,578.34,1112.2,2023-05-29
37,Theodore,Henderson,Birmingham,Alabama,35260,SO - 0006313,Partner,USD,4,27,6,0.15,1530.82,1822.4,2023-06-14
37,Theodore,Henderson,Birmingham,Alabama,35260,SO - 0007198,Referral,USD,6,19,4,0.075,498.48,804.0,2024-01-01
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 000597,Marketing - Field Event,USD,8,21,3,0.05,3127.76,5487.3,2023-06-01
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 000666,Direct/Organic,USD,7,22,6,0.05,4394.4,5782.1,2022-06-16
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 000680,Partner,USD,4,42,3,0.075,1227.64,1681.7,2022-08-16
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 000708,Marketing - Paid,USD,23,8,3,0.4,96.15,234.5,2022-10-17
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 0005443,Referral,USD,26,10,2,0.075,427.73,891.1,2024-03-30
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 0006852,Direct/Organic,USD,8,42,2,0.05,477.38,837.5,2023-08-16
38,Henry,Nelson,Jackson,Mississippi,39272,SO - 0008031,Direct/Organic,USD,14,19,5,0.05,540.29,1125.6,2024-02-13
39,Erin,Brooks,Pocatello,Idaho,83206,SO - 000181,Marketing - Field Event,USD,3,28,7,0.05,866.65,1333.3,2022-10-15
39,Erin,Brooks,Pocatello,Idaho,83206,SO - 0001817,Direct/Organic,USD,27,30,5,0.15,562.8,1125.6,2023-04-04
39,Erin,Brooks,Pocatello,Idaho,83206,SO - 0002576,Direct/Organic,USD,27,46,2,0.075,725.21,1098.8,2023-04-21
39,Erin,Brooks,Pocatello,Idaho,83206,SO - 0004724,Direct/Organic,USD,9,44,4,0.15,1132.03,2572.8,2023-02-20
39,Erin,Brooks,Pocatello,Idaho,83206,SO - 0007691,Partner,USD,2,27,8,0.2,1764.18,2633.1,2024-02-26
39,Erin,Brooks,Pocatello,Idaho,83206,SO - 0007786,Partner,USD,14,4,3,0.05,1456.98,1755.4,2024-01-16
40,Alyssa,Hernandez,Torrance,California,90505,SO - 000830,Marketing - Paid,USD,23,46,3,0.4,1710.91,2251.2,2023-04-23
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0001506,Direct/Organic,USD,15,34,5,0.05,527.42,1098.8,2023-02-05
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0002101,Partner,USD,8,8,6,0.05,617.2,1313.2,2023-02-23
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0003544,Partner,USD,23,23,7,0.05,1249.95,2358.4,2023-11-15
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0004793,Referral,USD,4,46,8,0.075,897.8,1795.6,2023-12-21
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0004795,Partner,USD,12,21,1,0.1,83.62,174.2,2023-12-21
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0005251,Direct/Organic,USD,3,13,7,0.1,502.5,837.5,2024-03-12
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0005388,Direct/Organic,USD,24,5,3,0.05,105.53,167.5,2024-03-23
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0006654,Direct/Organic,USD,20,9,8,0.1,2261.92,2827.4,2024-02-03
40,Alyssa,Hernandez,Torrance,California,90505,SO - 0007946,Partner,USD,12,19,7,0.075,990.53,1286.4,2024-02-06
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0001430,Direct/Organic,USD,16,4,7,0.075,181.3,221.1,2022-07-20
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0001742,Marketing - Field Event,USD,13,34,1,0.05,545.38,991.6,2023-01-20
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0003066,Referral,USD,24,28,4,0.4,117.59,180.9,2023-06-21
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0003385,Direct/Organic,USD,19,36,5,0.05,934.65,1246.2,2023-07-22
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0003741,Partner,USD,3,33,3,0.05,133.67,234.5,2023-03-19
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0004106,Referral,USD,13,10,4,0.1,2824.05,3765.4,2023-10-22
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0004382,Referral,USD,4,15,6,0.075,568.03,1051.9,2023-11-24
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0004418,Referral,USD,1,45,5,0.05,468.53,743.7,2023-12-02
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0005382,Direct/Organic,USD,6,33,2,0.075,4467.23,5956.3,2024-03-23
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0005586,Direct/Organic,USD,8,11,1,0.05,209.04,268.0,2023-11-11
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0005711,Marketing - Field Event,USD,23,44,2,0.1,751.74,1252.9,2024-03-10
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0006427,Direct/Organic,USD,3,46,3,0.075,1206.07,2566.1,2024-01-04
41,Rebecca,Johnson,Lordsburg,New Mexico,88045,SO - 0007648,Marketing - Field Event,USD,20,32,4,0.05,846.08,1098.8,2023-09-19
42,Sean,Anderson,Somerville,New Jersey,8876,SO - 0003265,Direct/Organic,USD,7,4,5,0.15,1708.43,3973.1,2023-05-15
42,Sean,Anderson,Somerville,New Jersey,8876,SO - 0004868,Direct/Organic,USD,12,9,8,0.15,1109.65,2264.6,2024-01-21
42,Sean,Anderson,Somerville,New Jersey,8876,SO - 0005010,Referral,USD,24,25,8,0.075,3509.66,6157.3,2023-07-10
43,Emma,Clark,Sekiu,Washington,98381,SO - 000998,Marketing - Paid,USD,21,32,8,0.075,2157.4,3852.5,2023-01-18
43,Emma,Clark,Sekiu,Washington,98381,SO - 0001512,Referral,USD,27,40,6,0.05,560.39,1098.8,2023-02-11
43,Emma,Clark,Sekiu,Washington,98381,SO - 0003082,Marketing - Paid,USD,21,32,6,0.05,1520.36,2492.4,2023-06-21
43,Emma,Clark,Sekiu,Washington,98381,SO - 0004653,Referral,USD,25,31,4,0.05,788.99,1232.8,2024-01-02
43,Emma,Clark,Sekiu,Washington,98381,SO - 0005483,Partner,USD,18,15,1,0.075,3730.56,5829.0,2024-02-14
43,Emma,Clark,Sekiu,Washington,98381,SO - 0006305,Direct/Organic,USD,25,32,7,0.05,1643.38,2934.6,2023-05-15
43,Emma,Clark,Sekiu,Washington,98381,SO - 0007053,Direct/Organic,USD,7,18,4,0.2,1422.34,2003.3,2024-02-17
43,Emma,Clark,Sekiu,Washington,98381,SO - 0008052,Partner,USD,2,20,6,0.075,438.98,1045.2,2024-02-19
44,Zachary,Diaz,Larkspur,California,94977,SO - 000300,Direct/Organic,USD,19,14,8,0.05,522.6,1005.0,2023-04-21
44,Zachary,Diaz,Larkspur,California,94977,SO - 0001372,Marketing - Paid,USD,18,37,7,0.2,2153.65,2626.4,2023-06-07
44,Zachary,Diaz,Larkspur,California,94977,SO - 0001431,Marketing - Field Event,USD,16,35,8,0.2,488.83,1018.4,2022-08-19
44,Zachary,Diaz,Larkspur,California,94977,SO - 0001568,Direct/Organic,USD,2,11,8,0.075,678.04,1695.1,2023-04-08
44,Zachary,Diaz,Larkspur,California,94977,SO - 0001709,Referral,USD,27,28,8,0.075,2181.12,5319.8,2022-09-20
44,Zachary,Diaz,Larkspur,California,94977,SO - 0002587,Direct/Organic,USD,12,39,7,0.075,227.8,268.0,2023-04-21
44,Zachary,Diaz,Larkspur,California,94977,SO - 0004295,Direct/Organic,USD,5,18,7,0.075,124.29,234.5,2023-11-18
44,Zachary,Diaz,Larkspur,California,94977,SO - 0005007,Direct/Organic,USD,1,45,1,0.1,2763.48,3370.1,2023-07-10
44,Zachary,Diaz,Larkspur,California,94977,SO - 0006055,Marketing - Paid,USD,18,2,3,0.1,1869.9,2968.1,2023-08-13
44,Zachary,Diaz,Larkspur,California,94977,SO - 0006498,Partner,USD,9,39,1,0.1,745.71,1065.3,2024-01-13
44,Zachary,Diaz,Larkspur,California,94977,SO - 0007121,Marketing - Paid,USD,23,18,1,0.075,611.71,1112.2,2023-10-18
44,Zachary,Diaz,Larkspur,California,94977,SO - 0007524,Partner,USD,19,14,5,0.05,961.45,1172.5,2024-02-07
45,Brianna,Allen,Beverly Hills,California,90211,SO - 000358,Direct/Organic,USD,2,23,5,0.05,1510.18,3082.0,2023-06-18
45,Brianna,Allen,Beverly Hills,California,90211,SO - 000822,Direct/Organic,USD,18,31,8,0.075,763.53,1031.8,2023-04-15
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0001133,Referral,USD,18,46,7,0.2,857.4,1279.7,2023-06-02
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0002352,Direct/Organic,USD,5,13,1,0.15,626.45,1139.0,2023-03-24
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0004825,Direct/Organic,USD,11,46,5,0.05,2164.9,3865.9,2024-01-21
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0005051,Partner,USD,12,31,6,0.05,561.06,1058.6,2023-11-09
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0005555,Referral,USD,13,6,8,0.1,610.5,911.2,2023-08-11
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0006562,Direct/Organic,USD,23,38,7,0.05,2961.27,3845.8,2023-06-15
45,Brianna,Allen,Beverly Hills,California,90211,SO - 0006665,Partner,USD,4,14,6,0.075,1338.66,2974.8,2024-02-03
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 000356,Partner,USD,12,5,4,0.05,1136.66,1748.7,2023-06-16
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0001940,Marketing - Field Event,USD,16,45,8,0.075,4118.09,5279.6,2023-02-09
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0002448,Marketing - Field Event,USD,15,12,8,0.15,2569.45,3953.0,2023-04-05
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0003043,Direct/Organic,USD,13,14,8,0.4,1891.01,3939.6,2023-12-14
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0003073,Direct/Organic,USD,4,6,4,0.1,2623.45,5045.1,2023-06-21
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0003206,Direct/Organic,USD,7,6,1,0.1,476.37,1058.6,2023-06-27
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0003320,Marketing - Field Event,USD,15,25,1,0.075,1169.82,1949.7,2024-01-14
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0003704,Marketing - Field Event,USD,15,10,6,0.3,3345.24,6559.3,2023-08-31
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0006254,Direct/Organic,USD,9,29,6,0.15,1189.52,1802.3,2024-03-26
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0007652,Partner,USD,7,8,3,0.1,1229.72,2673.3,2023-10-20
46,Austin,Garcia,Ojo Caliente,New Mexico,87549,SO - 0007789,Direct/Organic,USD,12,30,8,0.2,135.68,180.9,2024-01-16
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 000807,Direct/Organic,USD,17,29,8,0.075,439.25,998.3,2023-03-31
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 0001053,Referral,USD,8,7,5,0.05,452.32,1051.9,2023-03-14
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 0002939,Referral,USD,20,38,8,0.15,606.22,1045.2,2023-07-28
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 0005140,Referral,USD,2,26,5,0.05,506.52,1125.6,2024-02-24
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 0005159,Partner,USD,4,30,1,0.15,1958.41,2479.0,2024-02-24
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 0005277,Marketing - Field Event,USD,28,17,6,0.15,3066.32,6257.8,2023-06-10
47,Chelsea,Griffin,Buford,Georgia,30518,SO - 0005320,Marketing - Paid,USD,13,4,4,0.05,2509.15,3584.5,2023-11-10
48,Eleanor,Jackson,Kansas City,Missouri,64183,SO - 000406,Direct/Organic,USD,18,32,3,0.075,988.92,1206.0,2022-07-16
48,Eleanor,Jackson,Kansas City,Missouri,64183,SO - 0001854,Direct/Organic,USD,13,37,8,0.075,662.7,1051.9,2023-05-11
48,Eleanor,Jackson,Kansas City,Missouri,64183,SO - 0001982,Marketing - Field Event,USD,28,37,8,0.15,968.49,1976.5,2023-05-10
48,Eleanor,Jackson,Kansas City,Missouri,64183,SO - 0003218,Direct/Organic,USD,5,1,7,0.4,1355.75,1909.5,2023-06-27
48,Eleanor,Jackson,Kansas City,Missouri,64183,SO - 0006772,Partner,USD,3,14,7,0.05,2773.8,3698.4,2024-02-13
48,Eleanor,Jackson,Kansas City,Missouri,64183,SO - 0007475,Direct/Organic,USD,14,20,6,0.1,780.15,951.4,2024-01-28
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0001265,Partner,USD,9,43,7,0.05,166.43,241.2,2023-02-20
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0002334,Referral,USD,3,40,7,0.075,2481.95,3939.6,2024-01-10
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0002557,Referral,USD,8,17,6,0.1,1843.04,4006.6,2023-04-21
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0002671,Marketing - Paid,USD,26,44,3,0.1,194.64,234.5,2023-05-10
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0004032,Marketing - Field Event,USD,22,47,6,0.2,851.24,1105.5,2023-09-17
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0004060,Referral,USD,12,17,1,0.1,2265.54,3906.1,2023-12-18
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0004322,Direct/Organic,USD,1,38,1,0.075,1216.72,3041.8,2023-11-21
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0005018,Marketing - Field Event,USD,21,32,1,0.075,1637.21,3993.2,2023-08-09
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0005179,Referral,USD,26,42,4,0.1,1154.14,1989.9,2024-02-24
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0005485,Referral,USD,14,3,3,0.05,118.59,201.0,2024-02-14
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0006210,Direct/Organic,USD,4,3,3,0.075,762.19,1058.6,2024-03-19
49,Kaitlyn,Long,Decatur,Illinois,62526,SO - 0008064,Partner,USD,3,17,3,0.075,689.63,944.7,2024-02-19
